"Path","Comparison","Category","CustomBytes","UpstreamBytes","CustomSHA256","UpstreamSHA256"
"obj/x64/Release/net8.0-windows/Aimmy2.AssemblyInfo.cs","Custom-only","Build-or-runtime-review","1176",,"89762AE66CA90564D960ECBB2AEC9C37AD1E08A878E9D242BE5A49DE6037E466",
"obj/x64/Release/net8.0-windows/Aimmy2.AssemblyInfoInputs.cache","Custom-only","Build-or-runtime-review","66",,"BFE340242AE23987B4F9CB8A619DA9956F3A0CBF0130164A7ACD8F926622F455",
"obj/x64/Release/net8.0-windows/Aimmy2.assets.cache","Custom-only","Build-or-runtime-review","36246",,"DC3B132068A6089DFDAA969A3213E70EE6686EC935B3E6A8C30307D0ADD806EA",
"obj/x64/Release/net8.0-windows/Aimmy2.csproj.AssemblyReference.cache","Custom-only","Build-or-runtime-review","11698",,"BC16E1186D2C8E0DB7BB0BC0AB1A78A0100B633DF9946DE32DEF5EEC4D42C9B8",
"obj/x64/Release/net8.0-windows/Aimmy2.csproj.BuildWithSkipAnalyzers","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Release/net8.0-windows/Aimmy2.csproj.CoreCompileInputs.cache","Custom-only","Build-or-runtime-review","66",,"1093375E898D661B5C3A8783E7E4567E6B3917D1345238F7A1F914E427E9E52A",
"obj/x64/Release/net8.0-windows/Aimmy2.csproj.FileListAbsolute.txt","Custom-only","Build-or-runtime-review","8319",,"2AF5DE83E86E84719107DE744105ADD226DE9DA823972F5FAA33227046CA7801",
"obj/x64/Release/net8.0-windows/Aimmy2.csproj.Fody.CopyLocal.cache","Custom-only","Build-or-runtime-review","943",,"C55D68555E2F152D58235B9FE939270793A6648D0E7697A93705A257B794D42E",
"obj/x64/Release/net8.0-windows/Aimmy2.csproj.Fody.RuntimeCopyLocal.cache","Custom-only","Build-or-runtime-review","3160",,"39F95D6EEA9F5556A7B63C83447876936D1365E06325DACD8C37AAD2A5DA8931",
"obj/x64/Release/net8.0-windows/Aimmy2.csproj.Up2Date","Custom-only","Build-or-runtime-review","0",,"E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855",
"obj/x64/Release/net8.0-windows/Aimmy2.GeneratedMSBuildEditorConfig.editorconfig","Custom-only","Build-or-runtime-review","1089",,"1CA322FEC0767C49135114EBD501237764293209ADAE9CFBFA1FD087033D98AB",
"obj/x64/Release/net8.0-windows/Aimmy2.genruntimeconfig.cache","Custom-only","Build-or-runtime-review","66",,"07E5C9508B6A69890693BB7F075E9B5E993BC1A93E1B3A7DD6A9A5B3080A6849",
"obj/x64/Release/net8.0-windows/Aimmy2.GlobalUsings.g.cs","Custom-only","Build-or-runtime-review","183",,"FE45EA572AADFD1A9B54CF7251405CFA11B748CA88B034F06A724D49758CED2D",
"obj/x64/Release/net8.0-windows/App.baml","Custom-only","Build-or-runtime-review","16563",,"1E4E8284F80AE3879B38051DAEFE1837C3CEED20EF8DECB3FA7FEB046E9141D2",
"obj/x64/Release/net8.0-windows/App.g.cs","Custom-only","Build-or-runtime-review","2650",,"23A58717ECE7C60949693EB75F66B10BB1C40175CA499E9F17713A546E130E0C",
"obj/x64/Release/net8.0-windows/App.g.i.cs","Custom-only","Build-or-runtime-review","2650",,"23A58717ECE7C60949693EB75F66B10BB1C40175CA499E9F17713A546E130E0C",
"obj/x64/Release/net8.0-windows/apphost.exe","Custom-only","Build-or-runtime-review","186368",,"13D3C5B9DF3D78A5C8FF6C9ED63D21D833DB1DE13B6C40B320C8B0A79175C216",
"obj/x64/Release/net8.0-windows/Costura/028E9832F421F11F9497C610F1734E0F3D868037.costura.costura.dll.compressed.compressed","Custom-only","Build-or-runtime-review","2273",,"DA5C166B48C9D42A1308ADE1E0CD0C70C96CB7F0CCD43BF3E2F9AA5699CED5A9",
"obj/x64/Release/net8.0-windows/Costura/0422904D0F3BECE42D3F9D4C4597685CAD701DEE.costura.vortice.mathematics.dll.compressed.compressed","Custom-only","Build-or-runtime-review","47162",,"D0B3BCBA4C0FE4C4E09842368522CEFDE681C4EEA3EC10BDDFC0656F4C96C9D5",
"obj/x64/Release/net8.0-windows/Costura/12B789B4543990C9B3CDA126F14A5BC1ACAE4EF1.costura.system.management.dll.compressed.compressed","Custom-only","Build-or-runtime-review","29026",,"4080EB7ACAE35E4D296F4E9AB27A6D86727A71C6B3FCDF475AED1FB638703B8A",
"obj/x64/Release/net8.0-windows/Costura/146F684DDA4CFC511ECCE8C090E66782B204A782.costura.microsoft.ml.onnxruntime.dll.compressed.compressed","Custom-only","Build-or-runtime-review","88658",,"F1B23877F30B8AEC5ADFCF53B7B140434F2659A1C7F4EDE1F07360820428B167",
"obj/x64/Release/net8.0-windows/Costura/1A0E397F6EC5D0585AF6089D3CE86711B9162ED7.costura.microsoft.xaml.behaviors.pdb.compressed.compressed","Custom-only","Build-or-runtime-review","116285",,"ED7CC8EBEEF38208974CBCA3AF9377C04E402065CFCAF535BA7E99A65AD71B67",
"obj/x64/Release/net8.0-windows/Costura/3501061214FB5B3143E584831CFF8D3C7216DC70.costura.supercluster.kdtree.dll.compressed.compressed","Custom-only","Build-or-runtime-review","6923",,"74295D6410ED97EEF6E6BEEAA43FFB040C9C543BAF5FDEE0468E8E36E3918D63",
"obj/x64/Release/net8.0-windows/Costura/40DF8C59642941BE047C51211684A169A2046762.costura.vortice.dxgi.dll.compressed.compressed","Custom-only","Build-or-runtime-review","36293",,"7C34CAE5C1E0E40A75F025CBF5CAB78232B86B02DD562242567DC8EEDF26E08B",
"obj/x64/Release/net8.0-windows/Costura/605FAC68335FD692A666F5E560299F4851CA1CC1.costura.sharpgen.runtime.dll.compressed.compressed","Custom-only","Build-or-runtime-review","35710",,"4AD45FCDEECA476786F60F3197771CD7586E79E01F972B1617BEB60010893041",
"obj/x64/Release/net8.0-windows/Costura/63BC35A0C27BB49E31012F55BA3E40145B0EA87C.costura.microsoft.xaml.behaviors.dll.compressed.compressed","Custom-only","Build-or-runtime-review","64205",,"844E032EC3DD91E7A38C722C19901457432B1A2DEA62A88EE17DDFF87E00819C",
"obj/x64/Release/net8.0-windows/Costura/64244D464BD1EDE5EC94B327D120449636B68063.costura.gma.system.mousekeyhook.dll.compressed.compressed","Custom-only","Build-or-runtime-review","21524",,"AD5C6DECB58897E820F4D5BCC6CBA643150351211F6F6ADDC8BC5D1545D3EE6A",
"obj/x64/Release/net8.0-windows/Costura/806F4C19B2D7FD9E3B836269EC07647019A29E95.costura.costura.pdb.compressed.compressed","Custom-only","Build-or-runtime-review","4278",,"5E4BE4C55A8D9480B976D28F053EDFE37723B32D46BF169F067597A626E4A05C",
"obj/x64/Release/net8.0-windows/Costura/9D0227A32A2A74C8F105A5015C25BCEE6EB787F4.costura.system.text.encodings.web.dll.compressed.compressed","Custom-only","Build-or-runtime-review","30866",,"B486355208F1F1CA20A364F9A86DAC4D214D761EAB61AB526C6813EBAA4E2115",
"obj/x64/Release/net8.0-windows/Costura/A1BEC8599359082EDB5D840FCCFF24110A33855F.costura.vortice.direct3d12.dll.compressed.compressed","Custom-only","Build-or-runtime-review","178965",,"85E765778C42CC4C37D49AE07827CA16C618FAC48181AC6CD7B984FC496D1BEF",
"obj/x64/Release/net8.0-windows/Costura/AEB5CFE023582D4870605D99A7CDD342F876D794.costura.vortice.direct3d11.dll.compressed.compressed","Custom-only","Build-or-runtime-review","117226",,"7AD63687431FB2EBFC8A53F64D78DEB5462F3F510E4C72737095B5B61C0DF7B3",
"obj/x64/Release/net8.0-windows/Costura/AF77D8B9D421894BE4BE81D4763476C6A7490F18.costura.system.codedom.dll.compressed.compressed","Custom-only","Build-or-runtime-review","70907",,"59683F875F71F42F7BE207AE46931D68609174FB5F7CA643B25AFA551D9344B6",
"obj/x64/Release/net8.0-windows/Costura/BB013CF6C9221F96CD0920DC597532028139378E.costura.materialdesigncolors.dll.compressed.compressed","Custom-only","Build-or-runtime-review","42736",,"B584D473AB8489CCDA32A57A3BDD252FC6CF32D12722BCD54D36BFB96712E374",
"obj/x64/Release/net8.0-windows/Costura/BF66D48C68B9E4E664701A4621AA73F2A4877597.costura.materialdesignthemes.wpf.dll.compressed.compressed","Custom-only","Build-or-runtime-review","3007223",,"026F5D7C3EBD7C229E292D4EA6BBDC006C6277C1FBC4C97BD1A9F9A327840B9D",
"obj/x64/Release/net8.0-windows/Costura/CADFD587E7D2F3E6533328FC5D85FFD71B27E978.costura.sharpgen.runtime.com.dll.compressed.compressed","Custom-only","Build-or-runtime-review","69680",,"BBA9A5B95757E192210C5947FA491DB504966544168A52FC219ED3CF4E9B841E",
"obj/x64/Release/net8.0-windows/Costura/D0756172C50CEDD0C9332F158882137622C2C167.costura.system.io.pipelines.dll.compressed.compressed","Custom-only","Build-or-runtime-review","37712",,"C916126383148CEDAAE9F17E2DB88D0AF79D35D093B66D86EE7EF2CD49AEC007",
"obj/x64/Release/net8.0-windows/Costura/D948F74B30DA3DF7354478FEE608A7B675DF539D.costura.system.numerics.tensors.dll.compressed.compressed","Custom-only","Build-or-runtime-review","128765",,"8639E1FB1253DD134F9CECD1CC6CB9F304F3C5B7ADA6B1246A2BBA9747034A3B",
"obj/x64/Release/net8.0-windows/Costura/DB42F31BAFF3473AEE90A680C432B4A1E6540AB6.costura.microsoft.ml.onnxruntime.pdb.compressed.compressed","Custom-only","Build-or-runtime-review","33701",,"D7E037F65D15A682502DDEE2B3C49265FCFE859598EC1F87EC6D3201C91EFA93",
"obj/x64/Release/net8.0-windows/Costura/E909E08DB5A6226AE12371BCF8A58390DA09BBD8.costura.vortice.mathematics.pdb.compressed.compressed","Custom-only","Build-or-runtime-review","27515",,"39EA2B694C595B907055B02045AA8D8921632609CE1BDB6AE3D3A55DBF08CFE3",
"obj/x64/Release/net8.0-windows/Costura/F2D7F1DDE295000855372F6EEBB991F43397C6BA.costura.xamlradialprogressbar.dll.compressed.compressed","Custom-only","Build-or-runtime-review","10655",,"6F4977B1D57A63AC3BED8C38D97EF58BBFB2A55ACB484BF6A5F6AC0C3442316C",
"obj/x64/Release/net8.0-windows/Costura/F387C00DD7C9A5E38C0DB6B9141DB74DA433103A.costura.antwpf.dll.compressed.compressed","Custom-only","Build-or-runtime-review","278691",,"47B294A0B42B7EC0DFD4AEEB9DCD55E6B17742624D121FB843C41FBFD72C75E8",
"obj/x64/Release/net8.0-windows/Costura/F85B55D750AF635FBC37CDAEA7CCA8154F2C29B6.costura.vortice.directx.dll.compressed.compressed","Custom-only","Build-or-runtime-review","139122",,"C917426331E18213086F4649AFA6112FADE6E2F1E0BC2BB60C219AAC9A6013EF",
"obj/x64/Release/net8.0-windows/Costura/F89AC5753DB55F75602ADC28E204031878EB91E6.costura.system.text.json.dll.compressed.compressed","Custom-only","Build-or-runtime-review","233520",,"AFDAD9197AF327BBAE7E3458EB127ABAEBD3945994CB002518EF158D1A39D934",
"obj/x64/Release/net8.0-windows/Costura/FCF801C0915CB47F400C74B1B459EB55FF4A5F9D.costura.newtonsoft.json.dll.compressed.compressed","Custom-only","Build-or-runtime-review","273597",,"90A09FD4B5244D4E2DA7978932E1D8F74497321475511AD68C5230E8F0736659",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2_Content.g.cs","Custom-only","Build-or-runtime-review","3616",,"139ABDF6A58E865C82058B98102D268932A043B9ADBE168E5E817B1F307ECBC0",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2_Content.g.i.cs","Custom-only","Build-or-runtime-review","3616",,"139ABDF6A58E865C82058B98102D268932A043B9ADBE168E5E817B1F307ECBC0",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2_MarkupCompile.cache","Custom-only","Build-or-runtime-review","1247",,"E82183F94A9E8C2DE08CAFF370C36EFA67B799D889555CAD24F2962F5588F056",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2_MarkupCompile.i.cache","Custom-only","Build-or-runtime-review","1254",,"77EFDEDAD0465BE58FD99BA8B4BB1208D1A943DAF2BB1849DC02AF336F084AA0",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2_MarkupCompile.i.lref","Custom-only","Build-or-runtime-review","1272",,"8C583D9206C817A506B4F0AF5B9B5D88C1A0D161383C843821B77783F30A9923",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2_MarkupCompile.lref","Custom-only","Build-or-runtime-review","1270",,"90BE594A0661F3BCDD1A63EFA9F4BB08DB2E1CA4B8891EAFFBB391B8B836BDB0",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2.dll","Custom-only","Build-or-runtime-review","7744512",,"FFB8AC366786ED94969388E32877D2BF967A5686B28CF0E45258A32D87232E7D",
"obj/x64/Release/net8.0-windows/CouldBeAimmyV2.g.resources","Custom-only","Build-or-runtime-review","2122702",,"299051B096AB8B23FCFF101E9B4FB37F339E998658C5F76BAD1B145EEC5C82EF",
"obj/x64/Release/net8.0-windows/ExitConfirmationWindow.baml","Custom-only","Build-or-runtime-review","2632",,"D6338C2CF5B3B36641C4BCACD0B5FD9B08BC7E7C352135E160910144E32FFBDD",
"obj/x64/Release/net8.0-windows/ExitConfirmationWindow.g.cs","Custom-only","Build-or-runtime-review","4153",,"D6BBA21D90D1D4631EFAC093B0C5748578F2EE90499B84907E1138C563A56087",
"obj/x64/Release/net8.0-windows/ExitConfirmationWindow.g.i.cs","Custom-only","Build-or-runtime-review","4153",,"D6BBA21D90D1D4631EFAC093B0C5748578F2EE90499B84907E1138C563A56087",
"obj/x64/Release/net8.0-windows/GeneratedInternalTypeHelper.g.cs","Custom-only","Build-or-runtime-review","7",,"60116575BB1B6772ED22BA93BFA53BEF0A772667DA1812C1C3FC0A46CD93BC3E",
"obj/x64/Release/net8.0-windows/GeneratedInternalTypeHelper.g.i.cs","Custom-only","Build-or-runtime-review","2999",,"2EAC68A7BC38A5AC2B501683A348D1384E48DBC05925262DB6D77456AD9495DB",
"obj/x64/Release/net8.0-windows/MainWindow.baml","Custom-only","Build-or-runtime-review","5538",,"3A6A8B56038D6B9F194DD341DA50243BCE86859C1C4A3075C26294662E669638",
"obj/x64/Release/net8.0-windows/MainWindow.g.cs","Custom-only","Build-or-runtime-review","13095",,"4F613D9C53E7FAD3026F91C5F5EF8CFB8735ACA31E2AAFE43A2D3D40A10EFE67",
"obj/x64/Release/net8.0-windows/MainWindow.g.i.cs","Custom-only","Build-or-runtime-review","13095",,"4F613D9C53E7FAD3026F91C5F5EF8CFB8735ACA31E2AAFE43A2D3D40A10EFE67",
"obj/x64/Release/net8.0-windows/MouseMovementLibraries/GHubSupport/LGDownloader.baml","Custom-only","Build-or-runtime-review","3690",,"232F8A3E8F77F46C7BEDCA19D579B3AC8C1683AA1238A67D61E1B3FDA7685E35",
"obj/x64/Release/net8.0-windows/MouseMovementLibraries/GHubSupport/LGDownloader.g.cs","Custom-only","Build-or-runtime-review","8186",,"249205C8115D8118B5B0B9C514B444192A636BC400032C0F6265CF52C4502F2B",
"obj/x64/Release/net8.0-windows/MouseMovementLibraries/GHubSupport/LGDownloader.g.i.cs","Custom-only","Build-or-runtime-review","8186",,"249205C8115D8118B5B0B9C514B444192A636BC400032C0F6265CF52C4502F2B",
"obj/x64/Release/net8.0-windows/ref/CouldBeAimmyV2.dll","Custom-only","Build-or-runtime-review","118784",,"622D7BCFA422A4AD34BC85C2CDE5A87D7D5801CB4273668C5890E4A1867B64BA",
"obj/x64/Release/net8.0-windows/refint/CouldBeAimmyV2.dll","Custom-only","Build-or-runtime-review","118784",,"622D7BCFA422A4AD34BC85C2CDE5A87D7D5801CB4273668C5890E4A1867B64BA",
"obj/x64/Release/net8.0-windows/StartupWindow.baml","Custom-only","Build-or-runtime-review","6578",,"C61BE98DDF0822D4884B231C6AB1E17BD4F604E06053E6D56951CA1AEED49853",
"obj/x64/Release/net8.0-windows/StartupWindow.g.cs","Custom-only","Build-or-runtime-review","14544",,"5B5B7C55789B68927B433510395ED97B597E3AAB2B0F38F8C1982F0487226743",
"obj/x64/Release/net8.0-windows/StartupWindow.g.i.cs","Custom-only","Build-or-runtime-review","14544",,"5B5B7C55789B68927B433510395ED97B597E3AAB2B0F38F8C1982F0487226743",
"obj/x64/Release/net8.0-windows/UILibrary/AColorChanger.baml","Custom-only","Build-or-runtime-review","1895",,"9DE920EF07127EFE4CAE0F9BE3FDE786936CBAFC9E8201264917FF7AD329B4F3",
"obj/x64/Release/net8.0-windows/UILibrary/AColorChanger.g.cs","Custom-only","Build-or-runtime-review","4767",,"7D0462D674F3C9568F17C08DAB418C43E64C3C28766DC635FCB6B8904AE44A4C",
"obj/x64/Release/net8.0-windows/UILibrary/AColorChanger.g.i.cs","Custom-only","Build-or-runtime-review","4767",,"7D0462D674F3C9568F17C08DAB418C43E64C3C28766DC635FCB6B8904AE44A4C",
"obj/x64/Release/net8.0-windows/UILibrary/AColorWheel.baml","Custom-only","Build-or-runtime-review","6978",,"FA23A7000114333D32FF797030BA575E8ABE26C78B247476ACA5B2257F0BD62A",
"obj/x64/Release/net8.0-windows/UILibrary/AColorWheel.g.cs","Custom-only","Build-or-runtime-review","19134",,"638B65F52859571D4AF02422F7A7243159B068BB124C5B0639894D481318E897",
"obj/x64/Release/net8.0-windows/UILibrary/AColorWheel.g.i.cs","Custom-only","Build-or-runtime-review","19134",,"638B65F52859571D4AF02422F7A7243159B068BB124C5B0639894D481318E897",
"obj/x64/Release/net8.0-windows/UILibrary/ADisplaySelector.baml","Custom-only","Build-or-runtime-review","2022",,"550358C1D28D1C9648AADFEA1F6D8D151E31A2B44B15AF1B29328CE260449B69",
"obj/x64/Release/net8.0-windows/UILibrary/ADisplaySelector.g.cs","Custom-only","Build-or-runtime-review","4835",,"3161B934F79D930EC33B8CFB50BB108841A92A2F664FD8D1BF2B9D79E7D1591A",
"obj/x64/Release/net8.0-windows/UILibrary/ADisplaySelector.g.i.cs","Custom-only","Build-or-runtime-review","4835",,"3161B934F79D930EC33B8CFB50BB108841A92A2F664FD8D1BF2B9D79E7D1591A",
"obj/x64/Release/net8.0-windows/UILibrary/ADownloadGateway.baml","Custom-only","Build-or-runtime-review","2284",,"68153084C29722A057A274252869AC39913E691C2B0FAC2B237E1BBE55482783",
"obj/x64/Release/net8.0-windows/UILibrary/ADownloadGateway.g.cs","Custom-only","Build-or-runtime-review","5303",,"10A40A536C1B46BA8F36AE41013F99CDB30C19C65D90A5CAEAF1C1DE1B621215",
"obj/x64/Release/net8.0-windows/UILibrary/ADownloadGateway.g.i.cs","Custom-only","Build-or-runtime-review","5303",,"10A40A536C1B46BA8F36AE41013F99CDB30C19C65D90A5CAEAF1C1DE1B621215",
"obj/x64/Release/net8.0-windows/UILibrary/ADropdown.baml","Custom-only","Build-or-runtime-review","1932",,"A1637EF24EB033E8AA9AFDAEA569C8895C1EFD1B4EF24B1BA6BEDD68CF710FEB",
"obj/x64/Release/net8.0-windows/UILibrary/ADropdown.g.cs","Custom-only","Build-or-runtime-review","4556",,"4806F9157C72A3AF4BAB7D5C596165DD7C81DD8BDAE90A77D817EA065A33523C",
"obj/x64/Release/net8.0-windows/UILibrary/ADropdown.g.i.cs","Custom-only","Build-or-runtime-review","4556",,"4806F9157C72A3AF4BAB7D5C596165DD7C81DD8BDAE90A77D817EA065A33523C",
"obj/x64/Release/net8.0-windows/UILibrary/AFileLocator.baml","Custom-only","Build-or-runtime-review","2386",,"726DC22B8964076D3B09DF5D463EB2CE3AFF3947BB304ECAA05346ABB7E692EC",
"obj/x64/Release/net8.0-windows/UILibrary/AFileLocator.g.cs","Custom-only","Build-or-runtime-review","5477",,"87D5E202D7E0F6ED50B4320114D310FCC4B5FB5BE3668677DE9802766B5A291D",
"obj/x64/Release/net8.0-windows/UILibrary/AFileLocator.g.i.cs","Custom-only","Build-or-runtime-review","5477",,"87D5E202D7E0F6ED50B4320114D310FCC4B5FB5BE3668677DE9802766B5A291D",
"obj/x64/Release/net8.0-windows/UILibrary/AKeyChanger.baml","Custom-only","Build-or-runtime-review","1970",,"66961E9CA8B8F7F53AAAEE357AF188D8BC1D31C82D3B9AF1E7041574ACDD001F",
"obj/x64/Release/net8.0-windows/UILibrary/AKeyChanger.g.cs","Custom-only","Build-or-runtime-review","4729",,"1A4FD376D4E8F8C89ECC1A8D67F9A28838BA83237AE2AE7E89382B1F715A06A6",
"obj/x64/Release/net8.0-windows/UILibrary/AKeyChanger.g.i.cs","Custom-only","Build-or-runtime-review","4729",,"1A4FD376D4E8F8C89ECC1A8D67F9A28838BA83237AE2AE7E89382B1F715A06A6",
"obj/x64/Release/net8.0-windows/UILibrary/APButton.baml","Custom-only","Build-or-runtime-review","1884",,"9046CBF4D7F45839E2400C8138FCDD74FEEEC4A8768EA3B8EAFA288772F16D4F",
"obj/x64/Release/net8.0-windows/UILibrary/APButton.g.cs","Custom-only","Build-or-runtime-review","4257",,"4C4D1E39AA91D277630061FF9F83C07F5184CD184499C455086B903CF07D14BD",
"obj/x64/Release/net8.0-windows/UILibrary/APButton.g.i.cs","Custom-only","Build-or-runtime-review","4257",,"4C4D1E39AA91D277630061FF9F83C07F5184CD184499C455086B903CF07D14BD",
"obj/x64/Release/net8.0-windows/UILibrary/ARectangleBottom.baml","Custom-only","Build-or-runtime-review","1186",,"2306256D58DA432478E47B37D0C5B40CF5F4A59ADBB86345DEA568BB41FB4782",
"obj/x64/Release/net8.0-windows/UILibrary/ARectangleBottom.g.cs","Custom-only","Build-or-runtime-review","3214",,"9494F1E9F671473A8D5EA1657B805535F8A36FCD825A92D4B39B00494BF847B4",
"obj/x64/Release/net8.0-windows/UILibrary/ARectangleBottom.g.i.cs","Custom-only","Build-or-runtime-review","3214",,"9494F1E9F671473A8D5EA1657B805535F8A36FCD825A92D4B39B00494BF847B4",
"obj/x64/Release/net8.0-windows/UILibrary/ASlider.baml","Custom-only","Build-or-runtime-review","2901",,"4C80CA0949999F41ADAA25207CBBB0C5DEAB774A6C9100F79F5570035FB55A49",
"obj/x64/Release/net8.0-windows/UILibrary/ASlider.g.cs","Custom-only","Build-or-runtime-review","6468",,"ECAC3FD24E80B0BACB2A098D9FADE5E16A828C50BEF32450E08C236E90C8EB34",
"obj/x64/Release/net8.0-windows/UILibrary/ASlider.g.i.cs","Custom-only","Build-or-runtime-review","6468",,"ECAC3FD24E80B0BACB2A098D9FADE5E16A828C50BEF32450E08C236E90C8EB34",
"obj/x64/Release/net8.0-windows/UILibrary/ASpacer.baml","Custom-only","Build-or-runtime-review","1080",,"F253D4507E038467826B23AF5CCB9822D58DF65D42C0AB39476157D07E8200B7",
"obj/x64/Release/net8.0-windows/UILibrary/ASpacer.g.cs","Custom-only","Build-or-runtime-review","3169",,"0F3497E7ABDEDDAE7DB36C9DB4EB02E7866604D0F3C28D3E36E00CFDF7371F9B",
"obj/x64/Release/net8.0-windows/UILibrary/ASpacer.g.i.cs","Custom-only","Build-or-runtime-review","3169",,"0F3497E7ABDEDDAE7DB36C9DB4EB02E7866604D0F3C28D3E36E00CFDF7371F9B",
"obj/x64/Release/net8.0-windows/UILibrary/ATitle.baml","Custom-only","Build-or-runtime-review","2182",,"5B60F4524911EDD64EC1BC11F63F89DD47CBF35D43C563579DA216B90ECEEA5B",
"obj/x64/Release/net8.0-windows/UILibrary/ATitle.g.cs","Custom-only","Build-or-runtime-review","4731",,"29E58BAB8162B62C84824667F674A7D6FD24361491B81785D6ACAD1D0DACBD76",
"obj/x64/Release/net8.0-windows/UILibrary/ATitle.g.i.cs","Custom-only","Build-or-runtime-review","4731",,"29E58BAB8162B62C84824667F674A7D6FD24361491B81785D6ACAD1D0DACBD76",
"obj/x64/Release/net8.0-windows/UILibrary/AToggle.baml","Custom-only","Build-or-runtime-review","2223",,"89266D18C1641502A5EA98BA9E143134F049865DCF1F24EB83E41EEDB86F701B",
"obj/x64/Release/net8.0-windows/UILibrary/AToggle.g.cs","Custom-only","Build-or-runtime-review","5638",,"1CD409FFA02521CB01DF43283170A7A26AE1F1687DB54631353F1C6C1869406C",
"obj/x64/Release/net8.0-windows/UILibrary/AToggle.g.i.cs","Custom-only","Build-or-runtime-review","5638",,"1CD409FFA02521CB01DF43283170A7A26AE1F1687DB54631353F1C6C1869406C",
"obj/x64/Release/net8.0-windows/UISections/AboutMenuControl.baml","Custom-only","Build-or-runtime-review","4798",,"72092FF400EEC3544B7A1C5BBAFF8602743FDE54ACCA3CB75898FD9A6AEE18A4",
"obj/x64/Release/net8.0-windows/UISections/AboutMenuControl.g.cs","Custom-only","Build-or-runtime-review","9493",,"7EC062D8B587823809DD21A2B060162E835ACE241F8B65803C98C2C4974723BC",
"obj/x64/Release/net8.0-windows/UISections/AboutMenuControl.g.i.cs","Custom-only","Build-or-runtime-review","9493",,"7EC062D8B587823809DD21A2B060162E835ACE241F8B65803C98C2C4974723BC",
"obj/x64/Release/net8.0-windows/UISections/AimMenuControl.baml","Custom-only","Build-or-runtime-review","1409",,"3E4A86A3C0FF34966ED32374C200D77807B3110BF63DD34DE833E2525E76180C",
"obj/x64/Release/net8.0-windows/UISections/AimMenuControl.g.cs","Custom-only","Build-or-runtime-review","8700",,"0F8A9CA0B92C61185C3DD5731B7548079F51FD2DDAB9A41FF79A9B47F0EEC161",
"obj/x64/Release/net8.0-windows/UISections/AimMenuControl.g.i.cs","Custom-only","Build-or-runtime-review","8700",,"0F8A9CA0B92C61185C3DD5731B7548079F51FD2DDAB9A41FF79A9B47F0EEC161",
"obj/x64/Release/net8.0-windows/UISections/ModelMenuControl.baml","Custom-only","Build-or-runtime-review","5431",,"A9F1BA63431F4A714D9EEBBED94468E65F32ED669A250082F70769C7AF5F08FE",
"obj/x64/Release/net8.0-windows/UISections/ModelMenuControl.g.cs","Custom-only","Build-or-runtime-review","18517",,"ED982532F134B90F4CE6E70B58584D7954CCBE10385D598845BEC7230D7C98E8",
"obj/x64/Release/net8.0-windows/UISections/ModelMenuControl.g.i.cs","Custom-only","Build-or-runtime-review","18517",,"ED982532F134B90F4CE6E70B58584D7954CCBE10385D598845BEC7230D7C98E8",
"obj/x64/Release/net8.0-windows/UISections/SettingsMenuControl.baml","Custom-only","Build-or-runtime-review","1441",,"77A1282746EE0CED7FEF79AA997463FDF3FE0864C9E53762DC70E1767D914035",
"obj/x64/Release/net8.0-windows/UISections/SettingsMenuControl.g.cs","Custom-only","Build-or-runtime-review","6525",,"3AD8099D9B67EC4DFF19B148EEF25CB51B6A3E88C61905E4CE448F2365EE9107",
"obj/x64/Release/net8.0-windows/UISections/SettingsMenuControl.g.i.cs","Custom-only","Build-or-runtime-review","6525",,"3AD8099D9B67EC4DFF19B148EEF25CB51B6A3E88C61905E4CE448F2365EE9107",
"obj/x64/Release/net8.0-windows/Visuality/ColorPicker.baml","Custom-only","Build-or-runtime-review","3430",,"C85EC581F60BCCF50DAC57F4451CB338CBB6C22ED217F375202999405E638BAA",
"obj/x64/Release/net8.0-windows/Visuality/ColorPicker.g.cs","Custom-only","Build-or-runtime-review","7373",,"C75494381B945009B4A164A84B346DBDF809405DE64455DE4B063F3A1D9EEBFA",
"obj/x64/Release/net8.0-windows/Visuality/ColorPicker.g.i.cs","Custom-only","Build-or-runtime-review","7373",,"C75494381B945009B4A164A84B346DBDF809405DE64455DE4B063F3A1D9EEBFA",
"obj/x64/Release/net8.0-windows/Visuality/ConfigSaver.baml","Custom-only","Build-or-runtime-review","4829",,"155EA0DACC1090B0DE48698487C38E5F2D5214548EDFEF3662AD9D9B7B767E91",
"obj/x64/Release/net8.0-windows/Visuality/ConfigSaver.g.cs","Custom-only","Build-or-runtime-review","10584",,"E9D3C3B0E340E4D73E3E2516B72CF37C86AD12CAB2A4B6A8D64470029072FAB9",
